frame_index,cam_a_ts_ms,cam_b_ts_ms,playback_time_ms,latency_a_ms,latency_b_ms,sync_error_ms
361,1777419872939,1777419873119,1777419873481,542,362,180
362,1777419873038,1777419873320,1777419873538,500,218,282
363,1777419873078,1777419873352,1777419873594,516,242,274
364,1777419873078,1777419873352,1777419873650,572,298,274
365,1777419873137,1777419873384,1777419873707,570,323,247
366,1777419873240,1777419873473,1777419873764,524,291,233
367,1777419873269,1777419873473,1777419873819,550,346,204
368,1777419873374,1777419873473,1777419873875,501,402,99
369,1777419873374,1777419873520,1777419873932,558,412,146
370,1777419873395,1777419873520,1777419873989,594,469,125
371,1777419873437,1777419873586,1777419874047,610,461,149
372,1777419873437,1777419873652,1777419874105,668,453,215
373,1777419873771,1777419873686,1777419874163,392,477,85
374,1777419873805,1777419873686,1777419874220,415,534,119
375,1777419873839,1777419873752,1777419874278,439,526,87
376,1777419873872,1777419873885,1777419874335,463,450,13
377,1777419873971,1777419873919,1777419874391,420,472,52
378,1777419874106,1777419873985,1777419874446,340,461,121
379,1777419874128,1777419874024,1777419874500,372,476,104
380,1777419874238,1777419874024,1777419874555,317,531,214
381,1777419874271,1777419874057,1777419874610,339,553,214
382,1777419874339,1777419874130,1777419874666,327,536,209
383,1777419874339,1777419874130,1777419874721,382,591,209
384,1777419874339,1777419874130,1777419874777,438,647,209
385,1777419874361,1777419874185,1777419874836,475,651,176
386,1777419874528,1777419874185,1777419874894,366,709,343
387,1777419874569,1777419874289,1777419874950,381,661,280
388,1777419874637,1777419874321,1777419875005,368,684,316
389,1777419874672,1777419874421,1777419875061,389,640,251
390,1777419874672,1777419874421,1777419875117,445,696,251
391,1777419874771,1777419874454,1777419875174,403,720,317
392,1777419874839,1777419874454,1777419875231,392,777,385
393,1777419874946,1777419874454,1777419875288,342,834,492
394,1777419875069,1777419874454,1777419875344,275,890,615
395,1777419875104,1777419874454,1777419875400,296,946,650
396,1777419875104,1777419874454,1777419875457,353,1003,650
397,1777419875104,1777419875019,1777419875516,412,497,85
398,1777419875245,1777419875051,1777419875576,331,525,194
399,1777419875305,1777419875088,1777419875632,327,544,217
400,1777419875338,1777419875150,1777419875688,350,538,188
401,1777419875407,1777419875150,1777419875744,337,594,257
402,1777419875504,1777419875288,1777419875801,297,513,216
403,1777419875504,1777419875322,1777419875857,353,535,182
404,1777419875640,1777419875322,1777419875914,274,592,318
405,1777419875702,1777419875322,1777419875970,268,648,380
406,1777419875737,1777419875322,1777419876027,290,705,415
407,1777419875805,1777419875494,1777419876084,279,590,311
408,1777419875872,1777419875521,1777419876139,267,618,351
409,1777419875971,1777419875620,1777419876194,223,574,351
410,1777419876005,1777419875653,1777419876248,243,595,352
411,1777419876005,1777419875653,1777419876303,298,650,352
412,1777419876038,1777419875653,1777419876360,322,707,385
413,1777419876237,1777419875653,1777419876418,181,765,584
414,1777419876304,1777419875653,1777419876474,170,821,651
415,1777419876394,1777419875685,1777419876531,137,846,709
416,1777419876394,1777419875685,1777419876588,194,903,709
417,1777419876436,1777419875954,1777419876646,210,692,482
418,1777419876504,1777419876119,1777419876706,202,587,385
419,1777419876504,1777419876152,1777419876763,259,611,352
420,1777419876637,1777419876152,1777419876821,184,669,485
421,1777419876637,1777419876152,1777419876879,242,727,485
422,1777419876671,1777419876453,1777419876937,266,484,218
423,1777419876671,1777419876453,1777419876995,324,542,218
424,1777419876671,1777419876453,1777419877053,382,600,218
425,1777419876732,1777419876453,1777419877112,380,659,279
426,1777419876732,1777419876453,1777419877169,437,716,279
427,1777419876869,1777419876586,1777419877227,358,641,283
428,1777419876965,1777419876586,1777419877283,318,697,379
429,1777419877060,1777419876655,1777419877339,279,684,405
430,1777419877137,1777419876655,1777419877395,258,740,482
431,1777419877204,1777419876688,1777419877451,247,763,516
432,1777419877237,1777419876688,1777419877507,270,819,549
433,1777419877305,1777419876688,1777419877563,258,875,617
434,1777419877436,1777419876721,1777419877620,184,899,715
435,1777419877470,1777419876721,1777419877675,205,954,749
436,1777419877602,1777419876721,1777419877732,130,1011,881
437,1777419877602,1777419876721,1777419877789,187,1068,881
438,1777419877693,1777419876875,1777419877847,154,972,818
439,1777419877838,1777419876988,1777419877905,67,917,850
440,1777419877838,1777419877084,1777419877961,123,877,754
441,1777419877865,1777419877084,1777419878016,151,932,781
442,1777419877926,1777419877084,1777419878072,146,988,842
443,1777419878037,1777419877117,1777419878128,91,1011,920
444,1777419878071,1777419877117,1777419878184,113,1067,954
445,1777419878132,1777419877649,1777419878240,108,591,483
446,1777419878165,1777419877851,1777419878296,131,445,314
447,1777419878226,1777419878015,1777419878353,127,338,211
448,1777419878304,1777419878015,1777419878409,105,394,289
449,1777419878338,1777419878186,1777419878466,128,280,152
450,1777419878437,1777419878253,1777419878522,85,269,184
451,1777419878437,1777419878420,1777419878578,141,158,17
452,1777419878534,1777419878486,1777419878632,98,146,48
453,1777419878569,1777419878519,1777419878687,118,168,50
